time,LF_Torque_Troch_CS_x,LF_Torque_Troch_CS_y,LF_Torque_Troch_CS_z,LF_Torque_Tibia_CS_x,LF_Torque_Tibia_CS_y,LF_Torque_Tibia_CS_z,LF_ThC1_theta,LF_ThC1_vel,LF_ThC3_theta,LF_ThC3_vel,LF_CTr_theta,LF_CTr_vel,LF_TrF_theta,LF_TrF_vel,LF_FTi_theta,LF_FTi_vel
6.45,0.009541420212941305,-0.011133606484789539,0.13693485236846703,-0.0060443123553088045,0.017326647874341183,0.018143137264376722,0.40484171591660073,-2.9363220451368743,0.6354666866172906,6.17601871267317,1.3852870658397287,-4.571067522834826,-0.24213392619076693,1.0767927780702762,0.8080633020195603,-3.6590574245428553
6.46,0.032252979915476,-0.06116399040955906,0.09472635631801682,-0.0027938211691900094,0.0033432918756743373,0.010352637058309251,0.3595714275395514,-4.527028837704933,0.7142704540046692,7.880376738737859,1.3132412780158698,-7.204578782385895,-0.2267242937457832,1.5409632444983723,0.7543341902337144,-5.3729111785845936
6.47,0.03598626977203691,-0.07214092888660271,0.08313519187607,-0.0016402419728074047,-0.0011990453575664493,0.007343219675190765,0.3041181330866667,-5.545329445288472,0.7928026152913619,7.853216128669271,1.222590855635965,-9.065042237990472,-0.2103475629638598,1.6376730781923392,0.6935000113121624,-6.083417892155196
6.48,0.024301841559766325,-0.04771976850907659,0.09076677945357313,-0.0026608917002438927,0.003348494296753413,0.008141102479304208,0.24203587359463313,-6.208225949203356,0.8629838038968594,7.018118860549749,1.1197974787524323,-10.279337688353273,-0.1959552588857562,1.4392304078103602,0.6322143423273316,-6.128566898483078
6.49,0.005417430031776832,-0.0030797459972743088,0.10351585775539027,-0.0050604642207705336,0.01342848988967514,0.011091408114457678,0.1761255521672456,-6.5910321427387535,0.9220470871043216,5.906328320746224,1.010017917109139,-10.977956164329328,-0.1851662806141388,1.07889782716174,0.5734801018143775,-5.873424051295417
6.5,-0.014171528072470269,0.047708742923882295,0.11304688815914321,-0.00799069531454059,0.02552540935658857,0.014926497543465759,0.10881038093929075,-6.731517122795484,0.9699178247905504,4.787073768622885,0.8974546554905919,-11.256326161854712,-0.17841700100245012,0.6749279611688697,0.5180153351241994,-5.546476669017808
6.51,-0.03086512796227972,0.09541592820356919,0.11677166343174604,-0.010852316537293542,0.03723116440194149,0.018945631862099386,0.04205190060701504,-6.675848033227571,1.0077572752843864,3.783945049383597,0.7855112966317113,-11.194335885888062,-0.17541972950856818,0.2997271493881931,0.4655331345068191,-5.248220061738029
6.5200000000000005,-0.03780818977760298,0.09604935436307574,0.10798203021674019,-0.008052200900899132,0.027329659045366644,0.022476443028593,-0.022681026168481347,-6.473292677549638,1.0371390469589077,2.9381771674521273,0.6768989761244343,-10.861232050727699,-0.175573868676662,-0.015413916809381423,0.4154717820321475,-5.006135247467158
6.53,-0.04343890596881385,0.09254874270465732,0.09787373650565272,-0.0051774553006545656,0.01726421242210563,0.02609824056827765,-0.08435064294397115,-6.166961677548981,1.059634807117828,2.249576015892041,0.5737520994542896,-10.314687667014466,-0.1782033115925495,-0.26294429158875143,0.36731836802361156,-4.815341400853596
6.54,-0.05062348216670217,0.1159985471080989,0.09383215171565183,-0.00646069209013379,0.022789085780170998,0.03008919712585432,-0.142265108874919,-5.7914465930947845,1.0766448396644304,1.7010032546602272,0.47773238284366476,-9.601971661062485,-0.18265776188148738,-0.44544502889378723,0.32073183009987105,-4.658653792374051
6.55,-0.055263960228206226,0.13360974993054303,0.09112389141547661,-0.007434332400931109,0.027023385168023332,0.03411879334942284,-0.1960063670947107,-5.374125821979169,1.0893512887590062,1.2706449094575856,0.3900988840303695,-8.763349881329525,-0.18834572853525655,-0.5687966653769166,0.2755775776640586,-4.5154252435812445
